847	SE1_11SEPT18_1
848	TW3_12SEPT18_1
849	WNG15Aug17_01
850	WNG15AUG17_02
851	WNG15AUG17_03
852	WNG15AUG17_04
853	WNG16Aug17_02
854	WNG16AUG17_1
855	W2_1_13Sept18
856	W5_1_11Sept18
857	Beaver_RAPR_11_18AUG22
858	Beaver_RAPR_12_18AUG22
859	Beaver_RAPR_13_18AUG22
860	Beaver_RAPR_14_18AUG22
861	Beaver_RAPR_16_18AUG22
862	Beaver_RAPR_9_18AUG22
863	CabinRAPR_5_17AUG22
864	UN_RAPR_7_17AUG22
865	UN_RAPR_9_17AUG22
866	MUSK_1_LF1_12JUL22
867	MUSK_2_LF1_12JUL22
868	MUSK_3_LF1_12JUL22
869	Winopee_1_12JUL22
870	USGS_210307
871	USGS_210329
872	USGS_210393
873	USGS_210408
874	USGS_210428
875	USGS_210454
876	USGS_210492
877	USGS_210511
878	USGS_210570
879	OSF_E83
880	OSF_E84
881	OSF_E87
882	OSF_E90
883	OSF_E92
884	OSF_E93
885	OSF_E95
886	OSF_E96
887	OSF_E97
888	OSF_E121
889	OSF_E122
890	OSF_E181
891	OSF_E184
892	OSF_E185
893	OSF_E188
894	OSF_E191
895	OSF_E195
896	OSF_E196
897	OSF_E197
898	OSF_E318
899	OSF_E319
900	OSF_E320
901	OSF_E340
902	OSF_E407
903	OSF_E408
904	OSF_E409
905	OSF_E410
906	OSF_E414
907	OSF_E418
908	OSF_E420
909	OSF_E422
910	OSF_E424
911	OSF_E425
912	OSF_E435
913	OSF_E440
914	CAP_SRNT_P01
915	CAP_BIMA_Z02
916	CAP_BIMA_BB02
917	CAP_LHS_E01
918	CAP_LDBO_D01
919	CAP_RDMP_F01
920	CAP_CTMO_A01
921	CAP_CTMO_C01
922	Farris_EM2_A
923	210605
924	210613
925	210652
926	212047
927	221656
928	221615
929	221855
930	221936
931	SCOT_8_10_22_RF1_1
932	SCOT_8_10_22_RF1_2
933	LDR_62_4_17_19_19
934	LDR_62_4_17_19_20
935	LDR_62_4_17_19_21
936	LDR_62_4_17_19_22
937	LDR_62_4_17_19_23
938	LDR_62_2_18_SEP_18
939	LDR_62_6_18_SEP_18
940	220308
941	220215
942	220226
943	220241
944	220281
945	SCE1AUG17_06
946	220293
947	SCE1AUG17_01
948	SCE1AUG17_04
949	SCE1AUG17_08
950	SCE3OCT17_02
951	SCE1AUG17_09
952	SCE1AUG17_29
953	SCE2AUG17_36
954	SCE3AUG17_14
955	SCE4OCT17_01
956	SCSW14AUG18_12
957	SCE4OCT17_08
958	SCE4OCT17_35
959	SCSW14AUG18_1
960	SCSW14AUG18_10
961	SCSW14AUG18_11
962	SCSW14AUG18_13
963	SCSW22MAY18_2
964	SCSW14AUG18_16
965	SCSW14AUG18_17
966	SCSW14AUG18_2
967	SCSW14AUG18_4
968	SCSW14AUG18_8
969	SCSW15AUG18_3
970	SCSW15AUG18_4
971	SCSW15AUG18_5
972	SCSW22MAY18_3
973	OSF_E124
974	OSF_E125
975	OSF_E126
976	OSF_E127
977	OSF_E130
978	OSF_E131
979	OSF_E132
980	OSF_E133
981	OSF_E134
982	OSF_E135
983	OSF_E137
984	OSF_E199
985	OSF_E202
986	OSF_E204
987	OSF_E205
988	OSF_E206
989	OSF_E207
990	OSF_E209
991	OSF_E210
992	OSF_E211
993	OSF_E212
994	OSF_E215
995	OSF_E216
996	OSF_E218
997	OSF_E219
998	OSF_E221
999	OSF_E222
1000	OSF_E223
1001	OSF_E225
1002	OSF_E226
1003	OSF_E228
1004	OSF_E229
1005	FARRIS_EM3_C
1006	FARRIS_EM4_A
1007	FARRIS_EM5_D
1008	FARRIS_EM6_D
1009	PARSLKBVPNDSITEB_1
1010	PARSLKBVPNDSITEB_5
1011	PARSLKBVPNDSITEB_6
1012	PARSLKBVPNDSITEB_9
1013	PRSLKBVPNDSITEB_13
1014	A751D_CRANE
1015	A766A_CRANE
1016	OSF_E136_R
1017	OSF_E174_R
1018	SCE2AUG17_35
1019	OSF_E98
1020	OSF_E99
1021	OSF_E100
1022	OSF_E123
1023	OSF_E361
1024	OSF_E362
1025	OSF_E363
1026	OSF_E364
1027	OSF_E224
1028	OSF_E227
1029	OSF_E230
1030	OSF_E338
1031	OSF_E339
1032	OSF_E341
1033	OSF_E342
1034	OSF_E343
1035	OSF_E433
1036	OSF_E434
1037	OSF_E436
1038	OSF_E437
1039	OSF_E438
1040	OSF_E439
1041	5APR13_CCP2_1_1_A
1042	5APR13_CCP2_1_2_A
1043	5APR13_CCP2_2_1_A
1044	5APR13_CCP2_3_1_A
1045	5APR13_CCP2_3_2_A
1046	5APR13CCP2_3_3_A
1047	18APR13NWOXI_4_1_C
1048	18APR13NWOXI_5_1_B
1049	18APR13_NWPD_1_1_B
1050	18APR13_NWPD_2_1_A
1051	18APR13_NWPD_2_2_A
1052	18APR13_NWPD_2_4_A
1053	SCSW23MAY18_4
1054	221605
1055	221592
1056	221555
1057	221543
1058	221570
1059	221333
1060	221321
1061	DP7EA02_CAP
1062	DP6_A01_CAP
1063	DP6_B01_CAP
1064	DP6_C01_CAP
1065	DP6_E01_CAP
1066	DP6_F01
1067	DP6_G01
1068	DP6_H02_CAP
1069	DP6_J01_CAP
1070	PD1E_A01_CAP
1071	PD1E_B01_CAP
1072	PD1E_C02_CAP
1073	PD1E_D01_CAP
1074	PD1E_E01_CAP
1075	18APR13_NWPD_3_1_A
1076	18APR13_NWPD_3_2_A
1077	18APR13_NWPD_3_3_A
1078	18APR13_NWPD_3_4_A
1079	18APR13NWDX2_6_1_A
1080	18APR13NWDX2_6_2_A
1081	18APR13NWDX2_6_3_A
1082	18APR13NWDX2_6_4_C
1083	18APR13NWDX2_7_1_B
1084	SCSW23MAY18_1
1085	SCSW23MAY18_3
1086	43510_CRANE
1087	CRPH2_D3_26APR12_A
1088	CRPH2_D8_26APR12_A
1089	18APR13_NWPD_2_3_B
1090	18APR13_NWPD_2_5_A
1091	221393
1092	DP6_D01_CAP
1093	DP6_I01_CAP
1094	18APR13NWDX2_7_2_A
1095	18APR13NWDX2_7_3_A
1096	KM_NWR_MC3_EM6_A1
1097	KM_MC_7_EM3_A1
1098	KM_CHOL_EM1_A1
1099	222209
1100	212274
1101	OSF_E142
1102	OSF_E238
1103	OSF_E358
1104	DEEX_B02_CAP
1105	WRH2_G02_CAP
1106	KM_NWR_MC1_EM01_A1
1107	KM_NWR_MC4_EM02_A1
1108	KM_MC_8_EM1_A1
1109	KMNWR_CHOLO_EM2_A1
1110	PRSPLKBEAVPNDST_B7
1111	OSF_E182R
1112	CAP_RDMP_D01R
