lib	unit	sample	fq1	fq2
lib11	1	OSF_E84	fastqs/lib11/OSF_E84_1.fq.gz	fastqs/lib11/OSF_E84_2.fq.gz
lib11	1	OSF_E87	fastqs/lib11/OSF_E87_1.fq.gz	fastqs/lib11/OSF_E87_2.fq.gz
lib11	1	OSF_E90	fastqs/lib11/OSF_E90_1.fq.gz	fastqs/lib11/OSF_E90_2.fq.gz
lib11	1	OSF_E92	fastqs/lib11/OSF_E92_1.fq.gz	fastqs/lib11/OSF_E92_2.fq.gz
lib11	1	OSF_E93	fastqs/lib11/OSF_E93_1.fq.gz	fastqs/lib11/OSF_E93_2.fq.gz
lib11	1	OSF_E95	fastqs/lib11/OSF_E95_1.fq.gz	fastqs/lib11/OSF_E95_2.fq.gz
lib11	1	OSF_E96	fastqs/lib11/OSF_E96_1.fq.gz	fastqs/lib11/OSF_E96_2.fq.gz
lib11	1	OSF_E97	fastqs/lib11/OSF_E97_1.fq.gz	fastqs/lib11/OSF_E97_2.fq.gz
lib11	1	OSF_E121	fastqs/lib11/OSF_E121_1.fq.gz	fastqs/lib11/OSF_E121_2.fq.gz
lib11	1	OSF_E122	fastqs/lib11/OSF_E122_1.fq.gz	fastqs/lib11/OSF_E122_2.fq.gz
lib11	1	OSF_E181	fastqs/lib11/OSF_E181_1.fq.gz	fastqs/lib11/OSF_E181_2.fq.gz
lib11	1	OSF_E184	fastqs/lib11/OSF_E184_1.fq.gz	fastqs/lib11/OSF_E184_2.fq.gz
lib11	1	OSF_E185	fastqs/lib11/OSF_E185_1.fq.gz	fastqs/lib11/OSF_E185_2.fq.gz
lib11	1	OSF_E188	fastqs/lib11/OSF_E188_1.fq.gz	fastqs/lib11/OSF_E188_2.fq.gz
lib11	1	OSF_E191	fastqs/lib11/OSF_E191_1.fq.gz	fastqs/lib11/OSF_E191_2.fq.gz
lib11	1	OSF_E195	fastqs/lib11/OSF_E195_1.fq.gz	fastqs/lib11/OSF_E195_2.fq.gz
lib11	1	OSF_E196	fastqs/lib11/OSF_E196_1.fq.gz	fastqs/lib11/OSF_E196_2.fq.gz
lib11	1	OSF_E197	fastqs/lib11/OSF_E197_1.fq.gz	fastqs/lib11/OSF_E197_2.fq.gz
lib11	1	OSF_E318	fastqs/lib11/OSF_E318_1.fq.gz	fastqs/lib11/OSF_E318_2.fq.gz
lib11	1	OSF_E319	fastqs/lib11/OSF_E319_1.fq.gz	fastqs/lib11/OSF_E319_2.fq.gz
lib11	1	OSF_E320	fastqs/lib11/OSF_E320_1.fq.gz	fastqs/lib11/OSF_E320_2.fq.gz
lib11	1	OSF_E340	fastqs/lib11/OSF_E340_1.fq.gz	fastqs/lib11/OSF_E340_2.fq.gz
lib11	1	OSF_E407	fastqs/lib11/OSF_E407_1.fq.gz	fastqs/lib11/OSF_E407_2.fq.gz
lib11	1	OSF_E408	fastqs/lib11/OSF_E408_1.fq.gz	fastqs/lib11/OSF_E408_2.fq.gz
lib11	1	OSF_E409	fastqs/lib11/OSF_E409_1.fq.gz	fastqs/lib11/OSF_E409_2.fq.gz
lib11	1	OSF_E410	fastqs/lib11/OSF_E410_1.fq.gz	fastqs/lib11/OSF_E410_2.fq.gz
lib11	1	OSF_E414	fastqs/lib11/OSF_E414_1.fq.gz	fastqs/lib11/OSF_E414_2.fq.gz
lib11	1	OSF_E418	fastqs/lib11/OSF_E418_1.fq.gz	fastqs/lib11/OSF_E418_2.fq.gz
lib11	1	OSF_E420	fastqs/lib11/OSF_E420_1.fq.gz	fastqs/lib11/OSF_E420_2.fq.gz
lib11	1	OSF_E422	fastqs/lib11/OSF_E422_1.fq.gz	fastqs/lib11/OSF_E422_2.fq.gz
lib11	1	OSF_E424	fastqs/lib11/OSF_E424_1.fq.gz	fastqs/lib11/OSF_E424_2.fq.gz
lib11	1	OSF_E425	fastqs/lib11/OSF_E425_1.fq.gz	fastqs/lib11/OSF_E425_2.fq.gz
lib11	1	OSF_E435	fastqs/lib11/OSF_E435_1.fq.gz	fastqs/lib11/OSF_E435_2.fq.gz
lib11	1	OSF_E440	fastqs/lib11/OSF_E440_1.fq.gz	fastqs/lib11/OSF_E440_2.fq.gz
lib11	2	OSF_E352r	fastqs/lib11/OSF_E352r_1.fq.gz	fastqs/lib11/OSF_E352r_2.fq.gz
lib11	2	OSF_E95r	fastqs/lib11/OSF_E95r_1.fq.gz	fastqs/lib11/OSF_E95r_2.fq.gz
lib13	1	OSF_E98	fastqs/lib13/OSF_E98_1.fq.gz	fastqs/lib13/OSF_E98_2.fq.gz
lib13	1	OSF_E99	fastqs/lib13/OSF_E99_1.fq.gz	fastqs/lib13/OSF_E99_2.fq.gz
lib13	1	OSF_E100	fastqs/lib13/OSF_E100_1.fq.gz	fastqs/lib13/OSF_E100_2.fq.gz
lib13	1	OSF_E123	fastqs/lib13/OSF_E123_1.fq.gz	fastqs/lib13/OSF_E123_2.fq.gz
lib13	1	OSF_E361	fastqs/lib13/OSF_E361_1.fq.gz	fastqs/lib13/OSF_E361_2.fq.gz
lib13	1	OSF_E362	fastqs/lib13/OSF_E362_1.fq.gz	fastqs/lib13/OSF_E362_2.fq.gz
lib13	1	OSF_E363	fastqs/lib13/OSF_E363_1.fq.gz	fastqs/lib13/OSF_E363_2.fq.gz
lib13	1	OSF_E364	fastqs/lib13/OSF_E364_1.fq.gz	fastqs/lib13/OSF_E364_2.fq.gz
lib13	1	OSF_E224	fastqs/lib13/OSF_E224_1.fq.gz	fastqs/lib13/OSF_E224_2.fq.gz
lib13	1	OSF_E227	fastqs/lib13/OSF_E227_1.fq.gz	fastqs/lib13/OSF_E227_2.fq.gz
lib13	1	OSF_E230	fastqs/lib13/OSF_E230_1.fq.gz	fastqs/lib13/OSF_E230_2.fq.gz
lib13	1	OSF_E338	fastqs/lib13/OSF_E338_1.fq.gz	fastqs/lib13/OSF_E338_2.fq.gz
lib13	1	OSF_E339	fastqs/lib13/OSF_E339_1.fq.gz	fastqs/lib13/OSF_E339_2.fq.gz
lib13	1	OSF_E341	fastqs/lib13/OSF_E341_1.fq.gz	fastqs/lib13/OSF_E341_2.fq.gz
lib13	1	OSF_E342	fastqs/lib13/OSF_E342_1.fq.gz	fastqs/lib13/OSF_E342_2.fq.gz
lib13	1	OSF_E343	fastqs/lib13/OSF_E343_1.fq.gz	fastqs/lib13/OSF_E343_2.fq.gz
lib13	1	OSF_E433	fastqs/lib13/OSF_E433_1.fq.gz	fastqs/lib13/OSF_E433_2.fq.gz
lib13	1	OSF_E434	fastqs/lib13/OSF_E434_1.fq.gz	fastqs/lib13/OSF_E434_2.fq.gz
lib13	1	OSF_E436	fastqs/lib13/OSF_E436_1.fq.gz	fastqs/lib13/OSF_E436_2.fq.gz
lib13	1	OSF_E437	fastqs/lib13/OSF_E437_1.fq.gz	fastqs/lib13/OSF_E437_2.fq.gz
lib13	1	OSF_E438	fastqs/lib13/OSF_E438_1.fq.gz	fastqs/lib13/OSF_E438_2.fq.gz
lib13	1	OSF_E439	fastqs/lib13/OSF_E439_1.fq.gz	fastqs/lib13/OSF_E439_2.fq.gz
lib13	1	OSF_E142	fastqs/lib13/OSF_E142_1.fq.gz	fastqs/lib13/OSF_E142_2.fq.gz
lib13	1	OSF_E238	fastqs/lib13/OSF_E238_1.fq.gz	fastqs/lib13/OSF_E238_2.fq.gz
lib13	1	OSF_E358	fastqs/lib13/OSF_E358_1.fq.gz	fastqs/lib13/OSF_E358_2.fq.gz
lib13	2	OSF_E182R	fastqs/lib13/OSF_E182R_1.fq.gz	fastqs/lib13/OSF_E182R_2.fq.gz
lib3	1	BEAVER_RACA_2	fastqs/lib3/BEAVER_RACA_2_1.fq.gz	fastqs/lib3/BEAVER_RACA_2_2.fq.gz
lib4	1	17AUG22BEAVERRACA3	fastqs/lib4/17AUG22BEAVERRACA3_1.fq.gz	fastqs/lib4/17AUG22BEAVERRACA3_2.fq.gz
lib5	1	18AUG22BEAV_RACA_1	fastqs/lib5/18AUG22BEAV_RACA_1_1.fq.gz	fastqs/lib5/18AUG22BEAV_RACA_1_2.fq.gz
lib6	1	18AUG22BEAV_RACA4	fastqs/lib6/18AUG22BEAV_RACA4_1.fq.gz	fastqs/lib6/18AUG22BEAV_RACA4_2.fq.gz
